lemma166730:corpussawmedizin	4	5067	2	100522	0.0003549185900085077	163.36755349913244	3.310235641596625	1.2716413867191192
lemma166730:corpusbbawtotenlit	4	2655	1	100522	0.000336855549998874	161.77862554209926	3.242655609427651	0.8943514852470106
lemma166730:corpusbbawhistbiospzt	4	354	1	100522	0.002785066472786068	194.4436814534325	6.149546205036169	0.9859135313662681
lemma54900:corpussawmedizin	1	5067	1	100522	0.00018740736607327356	180.80481868376438	4.310235641596625	0.9495931238932771
lemma40410:corpussawlit	3	4641	3	100522	0.0006165681979112343	182.3474035544821	4.4369317729489754	1.652083757590493
lemma62280:corpussawmedizin	6	5067	2	100522	0.0003350224478704683	147.45729025345008	2.7252731408754687	1.2003552988921316
lemma62280:corpusbbawhistbiospzt	6	354	1	100522	0.0027651703306480284	191.723009177172	5.564583704315013	0.9788702970494021
lemma62280:corpussawlit	6	4641	3	100522	0.0005867239847041751	166.1870241521256	3.436931772948975	1.5721167076121085
lemma853869:corpusbbawgrabinschriften	4	2299	4	100522	0.0017000946230749433	191.05630172824618	5.450361004400987	1.9542587692246474
lemma710588:corpustuebingerstelen	1	108	1	100522	0.009249311188190239	199.57070456126405	9.862264252955699	0.9989256083245459
lemma111360:corpusbbawgrabinschriften	18	2299	1	100522	0.0002559064475954006	83.35212538053895	1.2804360029586748	0.588328923021826
lemma111360:corpusbbawpyramidentexte	18	93	2	100522	0.02132631106484367	196.69688927475607	6.908067942568823	1.4024380629629531
lemma111360:corpusbbawamarna	18	510	2	100522	0.0037425033482086255	182.53291726919858	4.452873316817997	1.3496382430271558
lemma111360:corpussawlit	18	4641	13	100522	0.002622055168936917	175.96588996521675	3.967446489647755	3.3750617060549883
lemma44300:corpusbbawtotenlit	2	2655	2	100522	0.0007333995264118664	189.70700834488306	5.2426556094276515	1.376861171771032
lemma38980:corpussawmedizin	3	5067	2	100522	0.0003648666610775274	171.88189322296466	3.7252731408754687	1.3072844306326132
lemma38980:corpussawlit	3	4641	1	100522	0.00018562659049903865	151.3373236052252	2.851969272227819	0.8614930065060384
lemma22380:corpusbbawamarna	1	510	1	100522	0.0019508362426564705	197.98083775437487	7.622798318260309	0.9949264837548
lemma650053:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma72900:corpussawmedizin	1	5067	1	100522	0.00018740736607327356	180.80481868376438	4.310235641596625	0.9495931238932771
lemma167880:corpussawmedizin	2	5067	1	100522	0.00017745929500425384	163.36755349913244	3.310235641596625	0.8991862477865542
lemma167880:corpussawlit	2	4641	1	100522	0.00019557466156805837	166.1870241521256	3.436931772948975	0.907662004337359
lemma160180:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma60310:corpussawmedizin	80	5067	77	100522	0.014400522974435006	180.0941716180385	4.2550940874041645	8.315412654699987
lemma60310:corpusbbawhistbiospzt	80	354	2	100522	0.004853871828602717	150.61125547165207	2.827618110148807	1.2150008124954261
lemma60310:corpussawlit	80	4641	1	100522	0.0005803748818154795	114.77611370871679	-1.8849963219383872	-2.6935198265056406
lemma856211:corpusbbawtempelbib	2	481	1	100522	0.0020591059368640398	196.20826928382803	6.707258671349125	0.9904299556316031
lemma856211:corpussawlit	2	4641	1	100522	0.00019557466156805837	166.1870241521256	3.436931772948975	0.907662004337359
lemma400378:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma139490:corpussawmedizin	12	5067	12	100522	0.0022488883928792826	180.80481868376444	4.310235641596625	3.289487074202407
lemma65310:corpussawmedizin	10	5067	6	100522	0.0010846519121635624	168.99978892692283	3.573270047430419	2.2437045328012446
lemma65310:corpusbbawtempelbib	10	481	3	100522	0.00613752552631604	193.72013473640231	5.9702930771829195	1.7044244691076242
lemma65310:corpussawlit	10	4641	1	100522	0.00011599009301590065	73.65584079710342	1.1150036780616128	0.5383100216867949
lemma107000:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma169360:corpusbbawtotenlit	1	2655	1	100522	0.0003666997632059332	189.70700834488306	5.2426556094276515	0.9735878713117526
lemma450204:corpusbbawgrabinschriften	1	2299	1	100522	0.0004250236557687358	191.05630172824618	5.450361004400987	0.9771293846123237
lemma179820:corpusbbawamarna	2	510	2	100522	0.003901672485312941	197.98083775437487	7.622798318260309	1.4070385268902128
lemma600123:corpustuebingerstelen	1	108	1	100522	0.009249311188190239	199.57070456126405	9.862264252955699	0.9989256083245459
lemma46200:corpussawmedizin	20	5067	10	100522	0.0017745929500425383	163.36755349913247	3.310235641596625	2.843476583706049
lemma46200:corpusbbawtotenlit	20	2655	6	100522	0.0020609255842693234	167.63339794462934	3.505690015261445	2.2338356150934073
lemma46200:corpussawlit	20	4641	4	100522	0.0006629217934439969	124.9799962821373	2.115003678061613	1.5383100216867949
lemma136210:corpusbbawtotenlit	1	2655	1	100522	0.0003666997632059332	189.70700834488306	5.2426556094276515	0.9735878713117526
lemma853397:corpusbbawgrabinschriften	1	2299	1	100522	0.0004250236557687358	191.05630172824618	5.450361004400987	0.9771293846123237
lemma854261:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma853718:corpusbbawtempelbib	1	481	1	100522	0.0020690540079330594	198.09510608595787	7.707258671349125	0.9952149778158015
lemma71721:corpussawmedizin	11	5067	11	100522	0.0020614810268060092	180.80481868376444	4.310235641596625	3.149444095455469
lemma82490:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma60220:corpussawmedizin	135	5067	7	100522	3.849846567839112e-05	2.826117191119979	0.040774966603398285	0.07373018196253504
lemma60220:corpusbbawtotenlit	135	2655	50	100522	0.017489402119429984	173.37369591561003	3.809696202151545	6.566810538737625
lemma60220:corpusbbawtempelbib	135	481	5	100522	0.009052020800692734	154.234465989481	2.9523711691856565	1.9471778358015566
lemma60220:corpusbbawgraeberspzt	135	189	1	100522	0.003948015696687629	119.02377873164227	1.9780937338472633	0.7461749666739619
lemma60220:corpusbbawamarna	135	510	1	100522	0.0006177947194078283	37.399334010344084	0.545982721209478	0.31507530689799246
lemma60220:corpusbbawhistbiospzt	135	354	6	100522	0.01560616294805522	170.63242600495914	3.657693108706495	2.2554010278623844
lemma60220:corpussawlit	135	4641	65	100522	0.012662612646578697	165.00031771679633	3.3824839889265985	7.289172230343777
lemma60083:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma103150:corpussawlit	7	4641	7	100522	0.0014386591284595467	182.34740355448207	4.4369317729489754	2.523599624521836
lemma105180:corpussawmedizin	6	5067	6	100522	0.0011244441964396413	180.80481868376444	4.310235641596625	2.326018616794018
lemma179420:corpussawmedizin	11	5067	9	100522	0.0016667701525214227	176.78676849552548	4.02072902440164	2.8151747876086826
lemma179420:corpusbbawtempelbib	11	481	1	100522	0.0019695732972428623	179.9986769111546	4.247827052711828	0.9473647559738166
lemma179420:corpusbbawgraeberspzt	11	189	1	100522	0.0051815765092460735	191.89481584000154	5.595477712260797	0.9793179602475081
lemma62890:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma75140:corpussawlit	3	4641	3	100522	0.0006165681979112343	182.3474035544821	4.4369317729489754	1.652083757590493
lemma80510:corpusbbawtotenlit	3	2655	1	100522	0.00034680362106789375	170.63242600495911	3.657693108706495	0.920763613935258
lemma80510:corpusbbawgraeberspzt	3	189	2	100522	0.010552166368803522	198.87506138057944	8.469946830176939	1.410225086766434
lemma852578:corpusbbawtotenlit	1	2655	1	100522	0.0003666997632059332	189.70700834488306	5.2426556094276515	0.9735878713117526
lemma68320:corpussawmedizin	21	5067	21	100522	0.003935554687538745	180.8048186837644	4.310235641596625	4.351582369650521
lemma852896:corpusbbawgrabinschriften	1	2299	1	100522	0.0004250236557687358	191.05630172824618	5.450361004400987	0.9771293846123237
lemma65150:corpussawmedizin	1	5067	1	100522	0.00018740736607327356	180.80481868376438	4.310235641596625	0.9495931238932771
lemma155810:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma400255:corpusbbawgrabinschriften	2	2299	2	100522	0.0008500473115374716	191.05630172824618	5.450361004400987	1.3818696279120244
lemma500193:corpusbbawamarna	2	510	1	100522	0.0019408881715874508	195.98195820448683	6.622798318260309	0.9898529675095998
lemma500193:corpussawlit	2	4641	1	100522	0.00019557466156805837	166.1870241521256	3.436931772948975	0.907662004337359
lemma600421:corpusbbawgrabinschriften	29	2299	25	100522	0.010585799109942317	189.6622929378797	5.23623619904814	4.867350430751477
lemma600421:corpussawlit	29	4641	4	100522	0.0005733891538228195	99.6871488809843	1.5789507778214031	1.3305495314458526
lemma93730:corpusbbawamarna	2	510	1	100522	0.0019408881715874508	195.98195820448683	6.622798318260309	0.9898529675095998
lemma93730:corpussawlit	2	4641	1	100522	0.00019557466156805837	166.1870241521256	3.436931772948975	0.907662004337359
lemma706815:corpussawlit	2	4641	2	100522	0.0004110454652741562	182.3474035544821	4.4369317729489754	1.3489207394788674
lemma650039:corpussawlit	12	4641	12	100522	0.0024662727916449374	182.3474035544821	4.4369317729489754	3.304167515180986
lemma853286:corpusbbawtotenlit	4	2655	4	100522	0.0014667990528237328	189.70700834488306	5.2426556094276515	1.9471757426235052
lemma145840:corpusbbawtotenlit	1	2655	1	100522	0.0003666997632059332	189.70700834488306	5.2426556094276515	0.9735878713117526
lemma853842:corpusbbawgrabinschriften	1	2299	1	100522	0.0004250236557687358	191.05630172824618	5.450361004400987	0.9771293846123237
lemma176290:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma79250:corpussawlit	2	4641	2	100522	0.0004110454652741562	182.3474035544821	4.4369317729489754	1.3489207394788674
lemma450522:corpusbbawgrabinschriften	1	2299	1	100522	0.0004250236557687358	191.05630172824618	5.450361004400987	0.9771293846123237
lemma25480:corpusbbawtempelbib	1	481	1	100522	0.0020690540079330594	198.09510608595787	7.707258671349125	0.9952149778158015
lemma500080:corpussawmedizin	5	5067	1	100522	0.0001476150817971947	119.48004481276371	1.988307546709263	0.7479656194663855
lemma500080:corpusbbawtotenlit	5	2655	1	100522	0.0003269074789298543	153.33796145768338	2.920727514540289	0.8679393565587632
lemma500080:corpusbbawtempelbib	5	481	2	100522	0.00410826380265906	195.27154225383268	6.3853305764617625	1.397295954200221
lemma500080:corpussawlit	5	4641	1	100522	0.00016573044836099923	124.9799962821373	2.115003678061613	0.7691550108433974
lemma400178:corpustuebingerstelen	30	108	10	100522	0.092294150460522	198.7148721813458	8.277301752234543	3.152085085787701
lemma400178:corpusbbawamarna	30	510	1	100522	0.0016623421816548986	147.16029769819207	2.7159077226517905	0.8477945126439983
lemma400178:corpussawlit	30	4641	19	100522	0.0037955031383452675	172.82187523790375	3.7779686907840424	4.0411421079544505
lemma175640:corpusbbawtempelbib	1	481	1	100522	0.0020690540079330594	198.09510608595787	7.707258671349125	0.9952149778158015
lemma46:corpussawlit	3	4641	3	100522	0.0006165681979112343	182.3474035544821	4.4369317729489754	1.652083757590493
lemma61260:corpussawmedizin	4	5067	4	100522	0.0007496294642930942	180.80481868376438	4.310235641596625	1.8991862477865542
lemma711652:corpusbbawgrabinschriften	2	2299	2	100522	0.0008500473115374716	191.05630172824618	5.450361004400987	1.3818696279120244
lemma706628:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma853846:corpusbbawgrabinschriften	1	2299	1	100522	0.0004250236557687358	191.05630172824618	5.450361004400987	0.9771293846123237
lemma49220:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma180190:corpusbbawgraeberspzt	1	189	1	100522	0.005281057219936271	199.2493372124197	9.054909330898095	0.9981198145679553
lemma859975:corpussawlit	2	4641	2	100522	0.0004110454652741562	182.3474035544821	4.4369317729489754	1.3489207394788674
lemma159740:corpussawmedizin	1	5067	1	100522	0.00018740736607327356	180.80481868376438	4.310235641596625	0.9495931238932771
lemma854633:corpussawlit	3	4641	3	100522	0.0006165681979112343	182.3474035544821	4.4369317729489754	1.652083757590493
lemma23000:corpussawmedizin	12	5067	5	100522	0.0008674003328832296	156.83174362014432	3.047201235762831	1.965556293880488
lemma23000:corpusbbawtotenlit	12	2655	2	100522	0.0006339188157216693	145.28217634733628	2.657693108706495	1.1900992187607176
lemma23000:corpusbbawtempelbib	12	481	1	100522	0.0019596252261738427	178.27911264982035	4.122296170627969	0.9425797337896182
lemma23000:corpussawlit	12	4641	4	100522	0.0007425063619961546	151.3373236052252	2.851969272227819	1.7229860130120769
lemma110700:corpussawmedizin	3	5067	1	100522	0.00016751122393523414	147.45729025345008	2.7252731408754687	0.8487793716798313
lemma110700:corpussawlit	3	4641	2	100522	0.00040109739420513647	174.09276772713952	3.851969272227819	1.3162743280317537
lemma50460:corpussawlit	2	4641	2	100522	0.0004110454652741562	182.3474035544821	4.4369317729489754	1.3489207394788674
lemma78480:corpussawmedizin	3	5067	3	100522	0.0005622220982198206	180.80481868376444	4.310235641596625	1.6447435371012036
lemma130010:corpussawmedizin	11	5067	1	100522	8.792665538307639e-05	57.32149828169898	0.8508040229593279	0.445524362826048
lemma130010:corpusbbawtotenlit	11	2655	1	100522	0.000267219052515736	109.94935518434868	1.7832239907903538	0.7094665844292791
lemma130010:corpusbbawtempelbib	11	481	2	100522	0.004048575376244941	189.7428938376911	5.247827052711828	1.376994824392772
lemma130010:corpusbbawhistbiospzt	11	354	6	100522	0.016839723760613663	197.43404730604618	7.275077087120029	2.4336751067525952
lemma130010:corpussawlit	11	4641	1	100522	0.00010604202194688093	65.27679731878368	0.9775001543116778	0.4921410238554744
lemma702019:corpusbbawgrabinschriften	1	2299	1	100522	0.0004250236557687358	191.05630172824618	5.450361004400987	0.9771293846123237
lemma145220:corpussawmedizin	4	5067	2	100522	0.0003549185900085077	163.36755349913244	3.310235641596625	1.2716413867191192
lemma145220:corpussawlit	4	4641	2	100522	0.00039114932313611675	166.1870241521256	3.436931772948975	1.28362791658464
lemma853109:corpusbbawtotenlit	1	2655	1	100522	0.0003666997632059332	189.70700834488306	5.2426556094276515	0.9735878713117526
lemma103410:corpusbbawtotenlit	7	2655	4	100522	0.0014369548396166735	182.32831676860647	4.435300687370047	1.9075575495911343
lemma103410:corpusbbawtempelbib	7	481	3	100522	0.0061673697395231	195.58329206743778	6.4848662500126775	1.7127123706460001
lemma182830:corpussawmedizin	18	5067	1	100522	1.8290157899938366e-05	9.717933739464241	0.14031064015431285	0.09267623007898773
lemma182830:corpusbbawtotenlit	18	2655	3	100522	0.0009508782235825039	145.28217634733625	2.657693108706495	1.4575679146243259
lemma182830:corpusbbawtempelbib	18	481	2	100522	0.003978938878761803	183.48513605020457	4.537333669906813	1.3533101729507484
lemma182830:corpusbbawamarna	18	510	7	100522	0.013546424916836075	194.8487305599901	6.260228238875601	2.611234350974016
lemma182830:corpusbbawhistbiospzt	18	354	3	100522	0.008295510991944085	191.723009177172	5.564583704315013	1.6954530885096037
lemma182830:corpussawlit	18	4641	2	100522	0.00025187632816984075	82.58147036706468	1.2670067715066629	0.8265781563250477
lemma74520:corpusbbawgrabinschriften	1	2299	1	100522	0.0004250236557687358	191.05630172824618	5.450361004400987	0.9771293846123237
lemma83960:corpussawlit	3	4641	3	100522	0.0006165681979112343	182.3474035544821	4.4369317729489754	1.652083757590493
lemma450307:corpusbbawgrabinschriften	4	2299	4	100522	0.0017000946230749433	191.05630172824618	5.450361004400987	1.9542587692246474
lemma859253:corpusbbawtotenlit	1	2655	1	100522	0.0003666997632059332	189.70700834488306	5.2426556094276515	0.9735878713117526
lemma158090:corpusbbawtotenlit	3	2655	3	100522	0.0011000992896177996	189.70700834488304	5.242655609427651	1.6863036587447853
lemma61150:corpustuebingerstelen	1	108	1	100522	0.009249311188190239	199.57070456126405	9.862264252955699	0.9989256083245459
lemma858677:corpussawmedizin	6	5067	1	100522	0.00013766701072817498	107.11557850355933	1.725273140875469	0.6975587433596626
lemma858677:corpusbbawtotenlit	6	2655	5	100522	0.0018235507449606463	187.711651945848	4.979621203593857	2.1651967992869174
lemma144500:corpusbbawgrabinschriften	1	2299	1	100522	0.0004250236557687358	191.05630172824618	5.450361004400987	0.9771293846123237
lemma701857:corpustuebingerstelen	1	108	1	100522	0.009249311188190239	199.57070456126405	9.862264252955699	0.9989256083245459
lemma80460:corpussawmedizin	3	5067	2	100522	0.0003648666610775274	171.88189322296466	3.7252731408754687	1.3072844306326132
lemma80460:corpussawlit	3	4641	1	100522	0.00018562659049903865	151.3373236052252	2.851969272227819	0.8614930065060384
lemma852828:corpusbbawtotenlit	5	2655	5	100522	0.001833498816029666	189.70700834488306	5.2426556094276515	2.1770086623223963
lemma852953:corpusbbawtotenlit	1	2655	1	100522	0.0003666997632059332	189.70700834488306	5.2426556094276515	0.9735878713117526
lemma145140:corpussawlit	5	4641	5	100522	0.0010276136631853906	182.3474035544821	4.4369317729489754	2.1328309598959168
lemma180740:corpussawmedizin	8	5067	7	100522	0.0013019034914438952	178.21201574866632	4.117590563654229	2.493335244154839
lemma180740:corpusbbawtempelbib	8	481	1	100522	0.0019994175104499213	185.2524671840567	4.707258671349125	0.9617198225264121
lemma69800:corpussawmedizin	15	5067	6	100522	0.0010349115568184639	155.23436361146574	2.988307546709263	2.1408119278102777
lemma69800:corpusbbawtotenlit	15	2655	2	100522	0.00060407460251461	133.86446574694128	2.335765013819133	1.134070632857623
lemma69800:corpussawlit	15	4641	7	100522	0.0013590745599073892	163.9892456570741	3.337396099398061	2.383997697044402
lemma109400:corpusbbawgrabinschriften	1	2299	1	100522	0.0004250236557687358	191.05630172824618	5.450361004400987	0.9771293846123237
lemma21990:corpusbbawtotenlit	12	2655	2	100522	0.0006339188157216693	145.28217634733628	2.657693108706495	1.1900992187607176
lemma21990:corpusbbawtempelbib	12	481	1	100522	0.0019596252261738427	178.27911264982035	4.122296170627969	0.9425797337896182
lemma21990:corpusbbawhistbiospzt	12	354	1	100522	0.0027054819042339104	183.78161687505968	4.564583704315013	0.9577405940988042
lemma21990:corpussawlit	12	4641	8	100522	0.0016043895768205459	174.09276772713952	3.851969272227819	2.6325486560635074
lemma80010:corpussawmedizin	9	5067	8	100522	0.0014893108575171688	178.5341835936167	4.140310640154313	2.6680334271354673
lemma80010:corpusbbawtempelbib	9	481	1	100522	0.0019894694393809017	183.48513605020457	4.537333669906813	0.9569348003422137
lemma858961:corpusbbawtotenlit	1	2655	1	100522	0.0003666997632059332	189.70700834488306	5.2426556094276515	0.9735878713117526
lemma853674:corpusbbawgrabinschriften	1	2299	1	100522	0.0004250236557687358	191.05630172824618	5.450361004400987	0.9771293846123237
lemma75000:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma66780:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma84010:corpusbbawtotenlit	1	2655	1	100522	0.0003666997632059332	189.70700834488306	5.2426556094276515	0.9735878713117526
lemma75730:corpussawlit	4	4641	4	100522	0.0008220909305483124	182.3474035544821	4.4369317729489754	1.9076620043373589
lemma127570:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma21750:corpusbbawtempelbib	3	481	1	100522	0.00204915786579502	194.33923405089985	6.122296170627969	0.9856449334474046
lemma21750:corpussawlit	3	4641	2	100522	0.00040109739420513647	174.09276772713952	3.851969272227819	1.3162743280317537
lemma57370:corpussawmedizin	2	5067	2	100522	0.0003748147321465471	180.80481868376438	4.310235641596625	1.342927474546107
lemma872153:corpussawmedizin	1	5067	1	100522	0.00018740736607327356	180.80481868376438	4.310235641596625	0.9495931238932771
lemma147220:corpusbbawgrabinschriften	31	2299	1	100522	0.00012658152369814433	34.05649888527339	0.49616469401411184	0.2910109229820338
lemma147220:corpussawmedizin	31	5067	27	100522	0.005020206599702307	178.11666389776155	4.1109268333732185	4.895427379984644
lemma147220:corpussawlit	31	4641	3	100522	0.00033802220797868223	70.80462556994593	1.0676979632832562	0.905724624458905
lemma173250:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma61950:corpussawmedizin	191	5067	189	100522	0.035400096045710656	180.6115407066502	4.295049237781949	13.0474139875133
lemma61950:corpussawlit	191	4641	2	100522	0.0014691399667705702	126.05108163406055	-2.1404970550867737	-4.821251024025629
lemma186300:corpussawmedizin	2	5067	2	100522	0.0003748147321465471	180.80481868376438	4.310235641596625	1.342927474546107
lemma112420:corpussawlit	3	4641	3	100522	0.0006165681979112343	182.3474035544821	4.4369317729489754	1.652083757590493
lemma851692:corpusbbawgrabinschriften	1	2299	1	100522	0.0004250236557687358	191.05630172824618	5.450361004400987	0.9771293846123237
lemma141210:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma859173:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma169940:corpussawmedizin	4	5067	4	100522	0.0007496294642930942	180.80481868376438	4.310235641596625	1.8991862477865542
lemma152680:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma43930:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma500408:corpusbbawtotenlit	1	2655	1	100522	0.0003666997632059332	189.70700834488306	5.2426556094276515	0.9735878713117526
lemma21370:corpussawlit	1	4641	1	100522	0.0002055227326370781	182.3474035544821	4.4369317729489754	0.9538310021686794
lemma854553:corpusbbawgrabinschriften	24	2299	1	100522	0.00019621802118128232	58.24866086911842	0.865398503679831	0.45110523069576813
lemma854553:corpussawmedizin	24	5067	7	100522	0.0011427343543395797	141.05726423850848	2.532628062933073	2.1885031103353363
